date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,baseline_usd,price_index,is_basket_item
2025-02-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,44825.25,0.5,0.504074074074074,99.19177075679649,False
2025-02-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,66014.57,0.74,,,False
2025-02-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,68420.67,0.77,,,True
2025-02-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,cereals and tubers,Pasta (spaghetti),551,500 G,actual,Retail,LBP,90286.51,1.01,,,False
2025-02-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,cereals and tubers,Potatoes,83,KG,actual,Retail,LBP,59844.18,0.67,,,False
2025-02-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,346590.93,3.88,3.501741935483871,110.80199716270242,True
2025-02-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,26870.8,0.3,,,False
2025-02-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,493848.36,5.52,,,False
2025-02-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,187926.9,2.1,,,False
2025-02-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,162387.77,1.82,,,False
2025-02-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,812877.49,9.09,7.084666666666666,128.30526018631787,True
2025-02-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,188717.1,2.11,,,False
2025-02-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,194710.4,2.18,,,False
2025-02-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,178281.06,1.99,,,False
2025-02-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,121065.07,1.35,,,False
2025-02-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,48313.86,0.54,0.504074074074074,107.12711241734021,False
2025-02-15,North,Tripoli,North,1705,34.44,35.83,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,65695.96,0.73,,,True
2025-02-15,North,Tripoli,North,1705,34.44,35.83,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,91183.61,1.02,,,False
2025-02-15,North,Tripoli,North,1705,34.44,35.83,cereals and tubers,Pasta (spaghetti),551,500 G,actual,Retail,LBP,84743.42,0.95,,,False
2025-02-15,North,Tripoli,North,1705,34.44,35.83,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,90698.22,1.01,,,True
2025-02-15,North,Tripoli,North,1705,34.44,35.83,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,71537.79,0.8,,,False
2025-02-15,North,Tripoli,North,1705,34.44,35.83,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,28353.02,0.32,,,False
2025-02-15,North,Tripoli,North,1705,34.44,35.83,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,446123.22,4.99,,,False
2025-02-15,North,Tripoli,North,1705,34.44,35.83,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,188750.97,2.11,,,False
2025-02-15,North,Tripoli,North,1705,34.44,35.83,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,184324.52,2.06,,,False
2025-02-15,North,Tripoli,North,1705,34.44,35.83,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,164710.74,1.84,,,False
2025-02-15,North,Tripoli,North,1705,34.44,35.83,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,180397.58,2.02,,,False
2025-02-15,North,Tripoli,North,1705,34.44,35.83,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,41854.05,0.47,0.504074074074074,93.24026451138869,False
2025-02-15,North,Tripoli,North,1705,34.44,35.83,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,83481.67,0.93,,,False
2025-02-15,South,Saida,South,1704,33.56,35.38,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,95695.75,1.07,,,False
2025-02-15,South,Saida,South,1704,33.56,35.38,cereals and tubers,Potatoes,83,KG,actual,Retail,LBP,63061.71,0.71,,,False
2025-02-15,South,Saida,South,1704,33.56,35.38,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,96734.3,1.08,,,True
2025-02-15,South,Saida,South,1704,33.56,35.38,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,72702.0,0.81,,,False
2025-02-15,South,Saida,South,1704,33.56,35.38,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,18454.08,0.21,,,False
2025-02-15,South,Saida,South,1704,33.56,35.38,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,182350.35,2.04,,,False
2025-02-15,South,Saida,South,1704,33.56,35.38,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,164766.05,1.84,,,False
2025-02-15,South,Saida,South,1704,33.56,35.38,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,204237.51,2.28,,,False
2025-02-15,South,Saida,South,1704,33.56,35.38,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,176212.22,1.97,,,False
2025-02-15,South,Saida,South,1704,33.56,35.38,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,160689.6,1.8,,,False
2025-02-15,South,Saida,South,1704,33.56,35.38,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,58069.14,0.65,,,False
2025-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,66900.13,0.75,,,True
2025-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,87204.26,0.97,,,False
2025-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,cereals and tubers,Pasta (spaghetti),551,500 G,actual,Retail,LBP,67931.03,0.76,,,False
2025-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,cereals and tubers,Potatoes,83,KG,actual,Retail,LBP,60426.0,0.68,,,False
2025-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,86248.77,0.96,,,True
2025-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,288761.31,3.23,3.501741935483871,92.23980691637342,True
2025-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,60110.03,0.67,,,False
2025-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,504719.59,5.64,,,False
2025-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,409676.42,4.58,,,False
2025-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,181179.28,2.03,,,False
2025-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,779724.88,8.72,7.084666666666666,123.08271384210032,True
2025-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,158101.38,1.77,,,False
2025-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,162311.02,1.81,,,False
2025-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,146991.03,1.64,,,False
2025-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,157876.47,1.77,,,False
2025-03-15,Akkar,Akkar,Akkar,1684,34.53,36.08,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,68082.14,0.76,,,False
2025-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,93042.9,1.04,,,False
2025-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,cereals and tubers,Pasta (spaghetti),551,500 G,actual,Retail,LBP,75035.39,0.84,,,False
2025-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,89764.49,1.0,,,True
2025-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,271595.05,3.04,3.501741935483871,86.81393592129263,True
2025-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,73016.13,0.82,,,False
2025-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,25669.09,0.29,,,False
2025-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,446483.45,4.99,,,False
2025-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,178963.96,2.0,,,False
2025-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,157101.06,1.76,,,False
2025-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,163660.55,1.83,,,False
2025-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,155549.51,1.74,,,False
2025-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,137347.83,1.54,,,False
2025-03-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,62678.57,0.7,,,False
2025-03-15,Beirut,Beirut,Beirut,1689,33.89,35.5,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,77803.84,0.87,,,True
2025-03-15,Beirut,Beirut,Beirut,1689,33.89,35.5,cereals and tubers,Potatoes,83,KG,actual,Retail,LBP,69289.18,0.77,,,False
2025-03-15,Beirut,Beirut,Beirut,1689,33.89,35.5,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,93184.66,1.04,,,True
2025-03-15,Beirut,Beirut,Beirut,1689,33.89,35.5,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,73124.1,0.82,,,False
2025-03-15,Beirut,Beirut,Beirut,1689,33.89,35.5,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,31784.29,0.36,,,False
2025-03-15,Beirut,Beirut,Beirut,1689,33.89,35.5,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,192549.33,2.15,,,False
2025-03-15,Beirut,Beirut,Beirut,1689,33.89,35.5,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,887954.83,9.93,7.084666666666666,140.1618518867037,True
2025-03-15,Beirut,Beirut,Beirut,1689,33.89,35.5,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,152276.44,1.7,,,False
2025-03-15,Beirut,Beirut,Beirut,1689,33.89,35.5,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,42909.55,0.48,0.504074074074074,95.22409992652462,False
2025-03-15,Beirut,Beirut,Beirut,1689,33.89,35.5,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,100824.36,1.13,,,False
2025-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,71212.33,0.8,,,True
2025-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,93091.79,1.04,,,False
2025-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,cereals and tubers,Pasta (spaghetti),551,500 G,actual,Retail,LBP,87615.8,0.98,,,False
2025-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,cereals and tubers,Potatoes,83,KG,actual,Retail,LBP,60682.62,0.68,,,False
2025-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,71343.75,0.8,,,False
2025-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,29122.9,0.33,,,False
2025-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,417521.66,4.67,,,False
2025-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,185044.59,2.07,,,False
2025-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,151557.79,1.69,,,False
2025-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,815949.42,9.12,7.084666666666666,128.7287098899031,True
2025-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,193341.61,2.16,,,False
2025-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,184913.9,2.07,,,False
2025-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,141673.94,1.58,,,False
2025-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,128727.96,1.44,,,False
2025-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,31560.0,0.35,0.504074074074074,69.43423952975753,False
2025-03-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,68894.33,0.77,,,False
2025-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,73619.51,0.82,,,True
2025-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,cereals and tubers,Pasta (spaghetti),551,500 G,actual,Retail,LBP,87590.33,0.98,,,False
2025-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,cereals and tubers,Potatoes,83,KG,actual,Retail,LBP,61912.0,0.69,,,False
2025-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,91994.25,1.03,,,True
2025-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,76258.19,0.85,,,False
2025-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,528293.5,5.91,,,False
2025-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,451517.53,5.05,,,False
2025-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,176885.67,1.98,,,False
2025-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,836438.64,9.35,7.084666666666666,131.97515761738967,True
2025-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,185098.54,2.07,,,False
2025-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,199411.92,2.23,,,False
2025-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,142934.66,1.6,,,False
2025-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,136906.0,1.53,,,False
2025-03-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,74577.88,0.83,,,False
2025-03-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,68606.87,0.77,,,True
2025-03-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,322695.01,3.61,3.501741935483871,103.091548906535,True
2025-03-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,535630.35,5.99,,,False
2025-03-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,27256.81,0.3,,,False
2025-03-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,494475.36,5.53,,,False
2025-03-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,186444.11,2.08,,,False
2025-03-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,162852.02,1.82,,,False
2025-03-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,194729.72,2.18,,,False
2025-03-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,177656.72,1.99,,,False
2025-03-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,130358.27,1.46,,,False
2025-03-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,50182.76,0.56,0.504074074074074,111.09478324761209,False
2025-03-15,Mount Lebanon,Baabda,Mount Lebanon,10076,33.85,35.54,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,65130.28,0.73,,,False
2025-03-15,North,Tripoli,North,1705,34.44,35.83,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,66217.66,0.74,,,True
2025-03-15,North,Tripoli,North,1705,34.44,35.83,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,90247.58,1.01,,,False
2025-03-15,North,Tripoli,North,1705,34.44,35.83,cereals and tubers,Potatoes,83,KG,actual,Retail,LBP,66423.9,0.74,,,False
2025-03-15,North,Tripoli,North,1705,34.44,35.83,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,71989.99,0.8,,,False
2025-03-15,North,Tripoli,North,1705,34.44,35.83,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,519385.65,5.81,,,False
2025-03-15,North,Tripoli,North,1705,34.44,35.83,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,27980.81,0.31,,,False
2025-03-15,North,Tripoli,North,1705,34.44,35.83,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,446858.72,5.0,,,False
2025-03-15,North,Tripoli,North,1705,34.44,35.83,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,187000.47,2.09,,,False
2025-03-15,North,Tripoli,North,1705,34.44,35.83,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,162399.83,1.82,,,False
2025-03-15,North,Tripoli,North,1705,34.44,35.83,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,178104.29,1.99,,,False
2025-03-15,North,Tripoli,North,1705,34.44,35.83,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,182506.27,2.04,,,False
2025-03-15,North,Tripoli,North,1705,34.44,35.83,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,163588.21,1.83,,,False
2025-03-15,North,Tripoli,North,1705,34.44,35.83,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,174952.47,1.96,,,False
2025-03-15,North,Tripoli,North,1705,34.44,35.83,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,93426.95,1.04,,,False
2025-03-15,South,Saida,South,1704,33.56,35.38,cereals and tubers,"Rice (imported, Egyptian)",316,900 G,actual,Retail,LBP,98083.01,1.1,,,True
2025-03-15,South,Saida,South,1704,33.56,35.38,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,318474.12,3.56,3.501741935483871,101.66368811835585,True
2025-03-15,South,Saida,South,1704,33.56,35.38,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,72533.5,0.81,,,False
2025-03-15,South,Saida,South,1704,33.56,35.38,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,502813.92,5.62,,,False
2025-03-15,South,Saida,South,1704,33.56,35.38,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,17358.99,0.19,,,False
2025-03-15,South,Saida,South,1704,33.56,35.38,miscellaneous food,Tea,281,160 G,actual,Retail,LBP,178949.93,2.0,,,False
2025-03-15,South,Saida,South,1704,33.56,35.38,miscellaneous food,Tomatoes (paste),317,660 G,actual,Retail,LBP,164930.8,1.84,,,False
2025-03-15,South,Saida,South,1704,33.56,35.38,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,855116.93,9.56,7.084666666666666,134.93930554248615,True
2025-03-15,South,Saida,South,1704,33.56,35.38,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,195092.03,2.18,,,False
2025-03-15,South,Saida,South,1704,33.56,35.38,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,176690.35,1.98,,,False
2025-03-15,South,Saida,South,1704,33.56,35.38,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,38436.75,0.43,0.504074074074074,85.30492285084497,False
2025-03-15,South,Saida,South,1704,33.56,35.38,vegetables and fruits,Carrots,166,KG,actual,Retail,LBP,69500.5,0.78,,,False
2025-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,cereals and tubers,Bread (pita),384,800 G,actual,Retail,LBP,66900.13,0.75,,,True
2025-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,cereals and tubers,Bulgur (brown),547,900 G,actual,Retail,LBP,87204.26,0.97,,,False
2025-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,288761.31,3.23,3.501741935483871,92.23980691637342,True
2025-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs","Fish (sardine, canned)",321,125 G,actual,Retail,LBP,60110.03,0.67,,,False
2025-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,milk and dairy,Milk (powder),238,750 G,actual,Retail,LBP,504719.59,5.64,,,False
2025-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,miscellaneous food,Salt,185,700 G,actual,Retail,LBP,21618.42,0.24,,,False
2025-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,miscellaneous food,Sugar (white),349,5 KG,actual,Retail,LBP,409676.42,4.58,,,False
2025-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,779724.88,8.71,7.084666666666666,122.94156394090525,True
2025-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,pulses and nuts,Beans (white),66,900 G,actual,Retail,LBP,158101.38,1.77,,,False
2025-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,pulses and nuts,Chickpeas,244,900 G,actual,Retail,LBP,162311.02,1.81,,,False
2025-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,pulses and nuts,Lentils,108,900 G,actual,Retail,LBP,146991.03,1.64,,,False
2025-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,vegetables and fruits,Apples,345,KG,actual,Retail,LBP,157876.47,1.76,,,False
2025-04-15,Akkar,Akkar,Akkar,1684,34.53,36.08,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,46600.5,0.52,0.504074074074074,103.15944158706836,False
